references,vernacularName,country
https://data.biodiversitydata.nl/xeno-canto/observation/XC509573,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC528091,Common Crane,Norway
https://data.biodiversitydata.nl/xeno-canto/observation/XC606256,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC1016128,Common Crane,Czech Republic
https://data.biodiversitydata.nl/xeno-canto/observation/XC961407,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC202996,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC894993,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC356118,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC881559,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC989653,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC611442,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC960711,Common Crane,Croatia
https://data.biodiversitydata.nl/xeno-canto/observation/XC1031924,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC342194,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC606974,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC509275,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC625888,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC762411,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC533547,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC811556,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC981476,Common Crane,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC428194,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC669928,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC130449,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC699179,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC807450,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC975638,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC1035177,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC696116,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC635466,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC1033974,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC336163,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC468684,Common Crane,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC844554,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC332708,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC156881,Common Crane,Israel
https://data.biodiversitydata.nl/xeno-canto/observation/XC616024,Common Crane,Turkey
https://data.biodiversitydata.nl/xeno-canto/observation/XC1018119,Common Crane,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC268454,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC546948,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC1032775,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC884905,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC496338,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC900749,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC513041,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC496340,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC392200,Common Crane,Switzerland
https://data.biodiversitydata.nl/xeno-canto/observation/XC942735,Common Crane,Ukraine
https://data.biodiversitydata.nl/xeno-canto/observation/XC809914,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC431648,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC944809,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC679592,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC679802,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC539903,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC940189,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC959604,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC902169,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC685697,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC138537,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC83687,Common Crane,Ethiopia
https://data.biodiversitydata.nl/xeno-canto/observation/XC342190,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC443161,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC992735,Common Crane,Norway
https://data.biodiversitydata.nl/xeno-canto/observation/XC37446,Common Crane,Hungary
https://data.biodiversitydata.nl/xeno-canto/observation/XC975657,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC652063,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC785550,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC746364,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC460386,Common Crane,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC558321,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC508266,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC345461,Common Crane,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC480847,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC782212,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC517830,Common Crane,Israel
https://data.biodiversitydata.nl/xeno-canto/observation/XC755543,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC681490,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC902461,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC416723,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC27234,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC592200,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC624510,Common Crane,Turkey
https://data.biodiversitydata.nl/xeno-canto/observation/XC90973,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC910122,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC480837,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC156987,Common Crane,Norway
https://data.biodiversitydata.nl/xeno-canto/observation/XC462472,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC705753,Common Crane,Denmark
https://data.biodiversitydata.nl/xeno-canto/observation/XC637494,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC719825,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC861345,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC933687,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC334301,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC520124,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC918439,Common Crane,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC1001313,Common Crane,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC842612,Common Crane,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC517838,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC764961,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC759501,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC685839,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC934855,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC872190,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC838815,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC668976,Common Crane,Norway
https://data.biodiversitydata.nl/xeno-canto/observation/XC795033,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC681456,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC277879,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC928487,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC495627,Common Crane,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC685822,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC425733,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC440907,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC139580,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC822511,Common Crane,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC493921,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC198468,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC457177,Common Crane,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC190714,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC508116,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC344342,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC121025,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC692284,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC1031224,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC613370,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC779721,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC358625,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC668207,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC621316,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC942397,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC804894,Common Crane,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC304366,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC520593,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC460996,Common Crane,India
https://data.biodiversitydata.nl/xeno-canto/observation/XC696354,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC1018121,Common Crane,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC342191,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC804871,Common Crane,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC424122,Common Crane,Lithuania
https://data.biodiversitydata.nl/xeno-canto/observation/XC45986,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC733575,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC483673,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC683180,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC235717,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC702229,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC783936,Common Crane,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC504170,Common Crane,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC499962,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC762484,Common Crane,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC696026,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC694052,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC811968,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC120929,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC362600,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC631567,Common Crane,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC705924,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC614618,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC494625,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC1012288,Common Crane,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC160894,Common Crane,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC214375,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC512040,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC327310,Common Crane,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC485300,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC341745,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC585028,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC107113,Common Crane,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC549692,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC949516,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC799106,Common Crane,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC437908,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC892100,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC604310,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC976874,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC596693,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC881577,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC477419,Common Crane,Norway
https://data.biodiversitydata.nl/xeno-canto/observation/XC320684,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC341743,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC139419,Common Crane,Norway
https://data.biodiversitydata.nl/xeno-canto/observation/XC363017,Common Crane,Norway
https://data.biodiversitydata.nl/xeno-canto/observation/XC946848,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC571844,Common Crane,Norway
https://data.biodiversitydata.nl/xeno-canto/observation/XC799613,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC552999,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC442420,Common Crane,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC639909,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC589077,Common Crane,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC287553,Common Crane,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC837435,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC688934,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC686650,Common Crane,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC277955,Common Crane,Ethiopia
https://data.biodiversitydata.nl/xeno-canto/observation/XC824833,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC996988,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC491621,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC1028762,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC516300,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC358724,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC594758,Common Crane,Hungary
https://data.biodiversitydata.nl/xeno-canto/observation/XC391111,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC448691,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC946359,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC382437,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC555797,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC683693,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC616504,Common Crane,Turkey
https://data.biodiversitydata.nl/xeno-canto/observation/XC961189,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC977583,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC841993,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC927414,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC981474,Common Crane,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC282381,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC804899,Common Crane,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC623872,Common Crane,Turkey
https://data.biodiversitydata.nl/xeno-canto/observation/XC695889,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC761074,Common Crane,Croatia
https://data.biodiversitydata.nl/xeno-canto/observation/XC679871,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC460105,Common Crane,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC689367,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC535977,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC620318,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC923473,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC956509,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC633611,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC484963,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC928591,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC1025908,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC604991,Common Crane,India
https://data.biodiversitydata.nl/xeno-canto/observation/XC955529,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC990454,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC895070,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC972363,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC623382,Common Crane,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC695852,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC858456,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC341742,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC825491,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC281935,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC959702,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC711338,Common Crane,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC349090,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC398635,Common Crane,Slovenia
https://data.biodiversitydata.nl/xeno-canto/observation/XC391563,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC759244,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC434116,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC790147,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC383665,Common Crane,Norway
https://data.biodiversitydata.nl/xeno-canto/observation/XC638722,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC648091,Common Crane,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC1002266,Common Crane,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC779041,Common Crane,India
https://data.biodiversitydata.nl/xeno-canto/observation/XC839362,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC890262,Common Crane,China
https://data.biodiversitydata.nl/xeno-canto/observation/XC586529,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC371568,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC685823,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC432844,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC627717,Common Crane,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC315816,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC944118,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC564862,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC690172,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC998358,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC146373,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC580505,Common Crane,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC952827,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC837570,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC977096,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC309645,Common Crane,Tunisia
https://data.biodiversitydata.nl/xeno-canto/observation/XC613377,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC674468,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC648674,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC698732,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC947336,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC709925,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC568176,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC707169,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC308692,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC799612,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC990500,Common Crane,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC734513,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC528505,Common Crane,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC690521,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC773277,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC882511,Common Crane,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC149364,Common Crane,India
https://data.biodiversitydata.nl/xeno-canto/observation/XC1006865,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC485279,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC200014,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC625658,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC1018122,Common Crane,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC615517,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC161779,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC798183,Common Crane,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC560110,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC577647,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC445477,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC857065,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC304206,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC435145,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC628093,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC456582,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC612916,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC957557,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC628104,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC583418,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC110374,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC349447,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC787231,Common Crane,Denmark
https://data.biodiversitydata.nl/xeno-canto/observation/XC984141,Common Crane,Finland
https://data.biodiversitydata.nl/xeno-canto/observation/XC736207,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC641918,Common Crane,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC890767,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC768092,Common Crane,Poland
https://data.biodiversitydata.nl/xeno-canto/observation/XC847133,Common Crane,Italy
https://data.biodiversitydata.nl/xeno-canto/observation/XC693234,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC236624,Common Crane,Netherlands
https://data.biodiversitydata.nl/xeno-canto/observation/XC682459,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC623383,Common Crane,Belgium
https://data.biodiversitydata.nl/xeno-canto/observation/XC70926,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC323439,Common Crane,Mongolia
https://data.biodiversitydata.nl/xeno-canto/observation/XC741198,Common Crane,Norway
https://data.biodiversitydata.nl/xeno-canto/observation/XC465930,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC928482,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC465227,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC1032771,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC945857,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC696467,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC949500,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC644244,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC715123,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC827342,Common Crane,Sweden
https://data.biodiversitydata.nl/xeno-canto/observation/XC636574,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC938314,Common Crane,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC514767,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC984960,Common Crane,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC434994,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC954286,Common Crane,India
https://data.biodiversitydata.nl/xeno-canto/observation/XC943718,Common Crane,France
https://data.biodiversitydata.nl/xeno-canto/observation/XC778597,Common Crane,India
https://data.biodiversitydata.nl/xeno-canto/observation/XC1036397,Common Crane,Estonia
https://data.biodiversitydata.nl/xeno-canto/observation/XC670200,Common Crane,Germany
https://data.biodiversitydata.nl/xeno-canto/observation/XC708450,Eurasian Oystercatcher,Portugal
https://data.biodiversitydata.nl/xeno-canto/observation/XC927712,Eurasian Oystercatcher,Spain
https://data.biodiversitydata.nl/xeno-canto/observation/XC1026167,Eurasian Oystercatcher,United Kingdom
https://data.biodiversitydata.nl/xeno-canto/observation/XC1001409,Eurasian Oystercatcher,Denmark
